Order_ID,Order_Date,City,State,Zone,Distance_km,Package_Weight_kg,Service_Type,Payment_Mode,Customer_Segment,Courier_Partner,Traffic_Level,Weather,Promised_Delivery_Hrs,Actual_Delivery_Hrs,Delay_Hrs,On_Time_Flag,Last_Mile_Status,Customer_Rating
ORD002953,2026-01-22,Gurgaon,HR,West,10.1,0.35,Standard,Prepaid,Returning,AmazonLogistics,Severe,Clear,48,52.5,4.5,No,Delivered,4
ORD002954,2026-03-04,Jaipur,RJ,North,15.4,0.26,Standard,Prepaid,VIP,EcomExpress,Low,Clear,42,44.8,2.8,No,Delivered,5
ORD002955,2026-01-09,Chennai,TN,Central,1.3,1.48,Standard,COD,New,BlueDart,Medium,Clear,29,32.3,3.3,No,Delivered,4
ORD002956,2025-12-14,Noida,UP,South,5.0,1.34,Express,Prepaid,Returning,AmazonLogistics,Severe,Rain,12,18.1,6.1,No,Delivered,4
ORD002957,2026-01-17,Pune,MH,North,1.3,1.23,Express,COD,Returning,Shadowfax,High,Heatwave,9,13.0,4.0,No,RTO,3
ORD002958,2026-02-25,Lucknow,UP,West,11.3,2.86,Standard,Prepaid,New,Delhivery,Medium,Rain,33,37.4,4.4,No,Delivered,5
ORD002959,2026-01-24,Surat,GJ,North,7.1,0.4,Standard,Prepaid,New,BlueDart,Medium,Rain,29,31.1,2.1,No,Delivered,4
ORD002960,2026-02-16,Lucknow,UP,North,5.9,0.32,SameDay,Prepaid,Returning,XpressBees,Medium,Fog,5,8.8,3.8,No,Delivered,4
ORD002961,2026-02-05,Gurgaon,HR,West,8.4,0.56,Standard,COD,Returning,Ekart,High,Rain,46,51.8,5.8,No,Delivered,4
ORD002962,2026-02-25,Jaipur,RJ,North,5.3,0.31,Express,COD,New,DTDC,Medium,Clear,13,15.8,2.8,No,Delivered,4
ORD002963,2026-01-29,Noida,UP,North,5.9,0.76,Standard,Prepaid,New,Delhivery,High,Rain,38,44.7,6.7,No,Delivered,3
ORD002964,2026-02-11,Pune,MH,West,8.6,1.57,SameDay,Prepaid,Returning,DTDC,Low,Clear,8,10.8,2.8,No,Delivered,5
ORD002965,2026-01-29,Coimbatore,TN,North,5.1,1.32,Standard,Prepaid,New,EcomExpress,High,Clear,15,17.5,2.5,No,Delivered,5
ORD002966,2025-12-30,Indore,MP,East,5.6,2.05,Standard,Prepaid,New,AmazonLogistics,Low,Rain,27,29.1,2.1,No,Delivered,4
ORD002967,2025-12-08,Hyderabad,TG,East,6.9,1.38,SameDay,Prepaid,Returning,BlueDart,Severe,Rain,6,13.9,7.9,No,Delivered,3
ORD002968,2026-01-11,Hyderabad,TG,North,7.9,0.87,Express,COD,New,EcomExpress,Low,Clear,9,8.9,-0.1,Yes,Delivered,4
ORD002969,2026-02-28,Coimbatore,TN,South,9.9,0.81,Standard,Prepaid,New,Shadowfax,Low,Heatwave,28,30.0,2.0,No,Delivered,4
ORD002970,2025-12-14,Nagpur,MH,North,9.8,1.44,Express,Prepaid,Returning,EcomExpress,Medium,Clear,9,9.9,0.9,No,Delivered,5
ORD002971,2025-12-27,Nagpur,MH,West,1.5,0.44,Express,Prepaid,Returning,EcomExpress,Medium,Rain,17,23.1,6.1,No,Delivered,5
ORD002972,2025-12-05,Pune,MH,North,13.1,0.16,Standard,COD,Returning,XpressBees,Medium,Storm,39,47.0,8.0,No,RTO,2
ORD002973,2026-01-12,Indore,MP,Central,7.7,1.4,Standard,Prepaid,New,AmazonLogistics,High,Clear,36,38.2,2.2,No,Delivered,4
ORD002974,2026-03-01,Noida,UP,North,6.2,1.27,Standard,Prepaid,Returning,AmazonLogistics,Severe,Heatwave,37,41.9,4.9,No,Delivered,4
ORD002975,2026-01-13,Mumbai,MH,West,3.9,2.83,SameDay,COD,Returning,BlueDart,Medium,Fog,3,5.9,2.9,No,NDR_Pending,4
ORD002976,2026-02-18,Lucknow,UP,North,15.5,1.68,Standard,Prepaid,Returning,Delhivery,Medium,Rain,17,24.2,7.2,No,Delivered,3
ORD002977,2026-01-28,Lucknow,UP,North,16.9,1.33,Standard,Prepaid,New,Shadowfax,Medium,Heatwave,36,37.2,1.2,No,Delivered,4
ORD002978,2025-12-12,Chandigarh,CH,South,15.0,0.92,Standard,Prepaid,New,BlueDart,High,Rain,32,38.1,6.1,No,Delivered,4
ORD002979,2026-01-01,Chennai,TN,West,8.0,0.68,Standard,COD,Returning,EcomExpress,Low,Clear,35,36.9,1.9,No,Delivered,4
ORD002980,2026-01-15,Lucknow,UP,Central,8.9,0.93,Standard,COD,New,Ekart,Medium,Rain,25,28.4,3.4,No,Delivered,5
ORD002981,2026-01-03,Coimbatore,TN,North,13.5,1.96,Standard,Prepaid,VIP,Ekart,Low,Clear,16,17.7,1.7,No,Delivered,4
ORD002982,2025-12-31,Pune,MH,North,6.5,1.46,Standard,Prepaid,VIP,Delhivery,Medium,Clear,25,25.0,0.0,Yes,Delivered,5
ORD002983,2026-01-28,Bhopal,MP,South,9.7,1.94,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,37,41.9,4.9,No,Delivered,4
ORD002984,2026-01-01,Bhopal,MP,South,8.4,1.18,Standard,Prepaid,Returning,XpressBees,Low,Clear,48,49.6,1.6,No,Delivered,4
ORD002985,2026-02-21,Coimbatore,TN,East,15.2,0.64,Standard,Prepaid,Returning,EcomExpress,Low,Rain,34,39.2,5.2,No,Delivered,3
ORD002986,2026-02-24,Nagpur,MH,East,13.2,2.22,Standard,Prepaid,New,XpressBees,High,Heatwave,28,32.6,4.6,No,Delivered,4
ORD002987,2025-12-07,Coimbatore,TN,East,6.9,2.1,Express,Prepaid,Returning,Delhivery,Low,Storm,14,20.3,6.3,No,Delivered,4
ORD002988,2026-03-05,Patna,BR,North,13.6,1.24,Standard,COD,VIP,Delhivery,High,Clear,14,18.8,4.8,No,Reattempted,5
ORD002989,2026-01-25,Gurgaon,HR,South,7.5,1.54,Standard,Prepaid,New,Ekart,Medium,Clear,20,23.4,3.4,No,Delivered,4
ORD002990,2026-01-12,Jaipur,RJ,West,5.3,1.49,Standard,Prepaid,Returning,XpressBees,Severe,Clear,27,32.6,5.6,No,NDR_Pending,4
ORD002991,2026-01-24,Lucknow,UP,South,6.4,0.83,Express,Prepaid,Returning,EcomExpress,High,Clear,19,22.4,3.4,No,Delivered,4
ORD002992,2026-02-17,Nagpur,MH,West,8.1,0.95,Express,COD,New,Shadowfax,Low,Clear,12,15.0,3.0,No,Delivered,4
ORD002993,2025-12-16,Bangalore,KA,North,4.4,0.64,SameDay,COD,Returning,Ekart,Severe,Clear,7,17.3,10.3,No,Delivered,3
ORD002994,2025-12-20,Chandigarh,CH,South,5.4,0.94,Standard,COD,VIP,BlueDart,Medium,Heatwave,32,33.3,1.3,No,Delivered,5
ORD002995,2025-12-08,Patna,BR,East,1.7,2.05,Standard,Prepaid,New,Ekart,Medium,Clear,20,21.2,1.2,No,Delivered,4
ORD002996,2026-02-13,Nagpur,MH,North,4.2,1.83,Standard,Prepaid,New,AmazonLogistics,High,Fog,15,18.0,3.0,No,Delivered,4
ORD002997,2026-02-15,Kolkata,WB,Central,8.4,1.55,Standard,Prepaid,New,BlueDart,High,Heatwave,24,28.3,4.3,No,Delivered,4
ORD002998,2025-12-09,Kolkata,WB,South,11.7,1.97,SameDay,COD,Returning,DTDC,Medium,Rain,4,9.5,5.5,No,Delivered,4
ORD002999,2026-02-18,Jaipur,RJ,North,11.2,0.89,Standard,Prepaid,Returning,DTDC,Medium,Clear,32,37.1,5.1,No,Delivered,4
ORD003000,2026-01-05,Kochi,KL,North,9.2,0.55,Express,Prepaid,Returning,AmazonLogistics,Low,Clear,12,12.4,0.4,No,Delivered,5
ORD003001,2025-12-09,Patna,BR,North,1.4,1.01,SameDay,Prepaid,Returning,BlueDart,High,Storm,5,11.8,6.8,No,Delivered,3
ORD003002,2026-01-25,Kochi,KL,South,4.1,1.05,Express,Prepaid,VIP,Delhivery,Severe,Clear,14,16.1,2.1,No,Delivered,4
ORD003003,2026-02-04,Gurgaon,HR,North,6.7,1.66,Standard,Prepaid,New,Delhivery,Medium,Clear,14,16.1,2.1,No,Delivered,4
ORD003004,2025-12-10,Noida,UP,West,11.4,1.5,Express,Prepaid,Returning,XpressBees,Severe,Storm,9,17.2,8.2,No,Delivered,4
ORD003005,2025-12-27,Coimbatore,TN,East,5.3,2.03,Standard,Prepaid,Returning,AmazonLogistics,Low,Rain,18,20.8,2.8,No,RTO,3
ORD003006,2025-12-15,Ahmedabad,GJ,South,2.6,0.33,Standard,Prepaid,New,AmazonLogistics,High,Rain,48,53.3,5.3,No,Delivered,5
ORD003007,2025-12-26,Indore,MP,North,13.3,0.68,Standard,Prepaid,New,XpressBees,Severe,Clear,23,28.2,5.2,No,Delivered,4
ORD003008,2026-01-03,Jaipur,RJ,South,4.6,1.05,Express,Prepaid,Returning,Delhivery,High,Clear,11,14.7,3.7,No,Delivered,4
ORD003009,2026-02-26,Nagpur,MH,East,3.0,1.47,Express,COD,Returning,Delhivery,Low,Fog,8,11.0,3.0,No,Delivered,5
ORD003010,2026-01-17,Bhopal,MP,West,8.4,3.88,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,21,22.5,1.5,No,Delivered,4
ORD003011,2026-01-30,Ahmedabad,GJ,North,7.3,0.61,Express,Prepaid,Returning,XpressBees,Low,Clear,15,16.9,1.9,No,Delivered,5
ORD003012,2025-12-24,Surat,GJ,South,5.5,0.72,Standard,Prepaid,New,AmazonLogistics,High,Clear,20,21.3,1.3,No,Delivered,4
ORD003013,2026-01-28,Mumbai,MH,South,7.5,0.86,Express,COD,New,Delhivery,Severe,Rain,20,26.2,6.2,No,Reattempted,4
ORD003014,2026-01-02,Coimbatore,TN,South,3.8,0.71,Standard,COD,VIP,BlueDart,Medium,Clear,26,28.7,2.7,No,Delivered,4
ORD003015,2026-01-14,Lucknow,UP,North,5.5,0.65,Standard,Prepaid,Returning,Ekart,Low,Fog,13,15.4,2.4,No,Delivered,4
ORD003016,2025-12-20,Lucknow,UP,Central,7.4,1.14,Standard,Prepaid,Returning,Delhivery,Medium,Clear,36,39.6,3.6,No,Reattempted,5
ORD003017,2026-02-01,Surat,GJ,North,0.5,1.99,Express,COD,New,Delhivery,Medium,Clear,12,11.6,-0.4,Yes,Delivered,5
ORD003018,2025-12-14,Hyderabad,TG,North,11.3,1.19,SameDay,COD,New,XpressBees,Medium,Storm,4,11.9,7.9,No,Delivered,3
ORD003019,2026-01-11,Indore,MP,North,2.0,0.66,Standard,Prepaid,VIP,XpressBees,Medium,Storm,17,22.1,5.1,No,Delivered,5
ORD003020,2026-01-12,Coimbatore,TN,West,3.7,0.98,Standard,Prepaid,New,Ekart,High,Rain,39,43.7,4.7,No,Delivered,3
ORD003021,2026-01-08,Kolkata,WB,South,11.5,0.59,Standard,Prepaid,New,Ekart,Low,Heatwave,24,26.8,2.8,No,Delivered,3
ORD003022,2025-12-25,Delhi,DL,North,9.8,1.99,Express,COD,Returning,AmazonLogistics,High,Clear,12,13.9,1.9,No,Delivered,5
ORD003023,2025-12-16,Ahmedabad,GJ,South,7.8,2.67,Standard,Prepaid,VIP,Delhivery,Medium,Clear,40,43.4,3.4,No,Delivered,4
ORD003024,2026-02-02,Bangalore,KA,West,0.7,0.42,Standard,COD,New,Shadowfax,Low,Clear,18,18.4,0.4,No,NDR_Pending,3
ORD003025,2026-02-28,Ahmedabad,GJ,South,5.1,1.27,Standard,Prepaid,Returning,Ekart,High,Clear,49,51.2,2.2,No,NDR_Pending,4
ORD003026,2025-12-25,Nagpur,MH,East,6.6,0.69,Standard,Prepaid,New,BlueDart,High,Rain,35,42.2,7.2,No,Delivered,4
ORD003027,2025-12-15,Delhi,DL,South,6.9,1.15,Express,COD,Returning,Ekart,Medium,Fog,18,22.4,4.4,No,Delivered,3
ORD003028,2025-12-22,Coimbatore,TN,North,12.1,1.05,Standard,COD,New,XpressBees,High,Clear,39,42.8,3.8,No,Delivered,4
ORD003029,2026-01-01,Hyderabad,TG,Central,15.5,0.49,Standard,COD,Returning,Delhivery,Medium,Clear,21,25.6,4.6,No,Delivered,4
ORD003030,2026-01-07,Chandigarh,CH,East,10.0,2.28,Standard,Prepaid,Returning,Shadowfax,Medium,Storm,37,43.1,6.1,No,Delivered,4
ORD003031,2026-01-01,Coimbatore,TN,South,5.4,1.01,Standard,COD,VIP,DTDC,Severe,Clear,21,27.9,6.9,No,Delivered,4
ORD003032,2025-12-14,Chennai,TN,East,12.4,0.83,Standard,COD,Returning,Delhivery,Severe,Clear,24,30.4,6.4,No,Delivered,3
ORD003033,2026-02-11,Indore,MP,South,5.1,1.19,Standard,COD,Returning,BlueDart,Low,Clear,33,35.2,2.2,No,Delivered,4
ORD003034,2025-12-08,Delhi,DL,South,0.5,0.66,Express,Prepaid,Returning,DTDC,Severe,Clear,15,21.9,6.9,No,Delivered,3
ORD003035,2026-01-03,Pune,MH,East,2.5,0.99,Standard,COD,Returning,Delhivery,High,Clear,45,47.5,2.5,No,Delivered,4
ORD003036,2026-02-12,Noida,UP,West,0.5,0.37,Standard,Prepaid,New,BlueDart,Low,Clear,13,12.3,-0.7,Yes,Delivered,4
ORD003037,2026-01-28,Bhopal,MP,South,6.0,0.27,Standard,Prepaid,Returning,DTDC,Medium,Clear,16,16.2,0.2,No,Delivered,4
ORD003038,2025-12-20,Bangalore,KA,West,6.8,0.62,Standard,Prepaid,Returning,AmazonLogistics,Low,Clear,13,13.9,0.9,No,NDR_Pending,4
ORD003039,2025-12-15,Chennai,TN,South,1.1,0.8,Standard,Prepaid,Returning,Shadowfax,High,Clear,45,47.7,2.7,No,Delivered,4
ORD003040,2026-01-29,Bangalore,KA,North,4.1,0.39,Express,COD,Returning,Ekart,Severe,Clear,11,17.8,6.8,No,Delivered,3
ORD003041,2025-12-05,Ahmedabad,GJ,Central,1.8,0.82,Standard,Prepaid,Returning,Ekart,Medium,Clear,43,44.3,1.3,No,Delivered,4
ORD003042,2026-01-01,Chennai,TN,South,7.0,0.8,Express,Prepaid,Returning,Shadowfax,Medium,Clear,11,12.8,1.8,No,Delivered,4
ORD003043,2026-02-19,Kolkata,WB,West,4.1,1.07,Standard,COD,Returning,Delhivery,Medium,Heatwave,42,45.2,3.2,No,Delivered,4
ORD003044,2026-01-03,Surat,GJ,West,11.5,1.6,Standard,Prepaid,Returning,AmazonLogistics,Medium,Rain,42,45.4,3.4,No,Delivered,4
ORD003045,2026-01-05,Bangalore,KA,West,8.2,3.09,Standard,Prepaid,Returning,EcomExpress,High,Clear,17,21.1,4.1,No,Delivered,4
ORD003046,2025-12-19,Chandigarh,CH,South,13.9,1.43,Express,Prepaid,Returning,AmazonLogistics,Medium,Clear,18,20.4,2.4,No,Delivered,5
ORD003047,2026-01-14,Coimbatore,TN,Central,5.7,0.61,Standard,Prepaid,Returning,XpressBees,Medium,Rain,31,35.5,4.5,No,Delivered,4
ORD003048,2025-12-25,Patna,BR,West,16.1,1.65,Express,Prepaid,Returning,BlueDart,Medium,Clear,10,12.3,2.3,No,Delivered,5
ORD003049,2025-12-06,Bangalore,KA,West,7.5,2.56,Standard,COD,Returning,XpressBees,High,Rain,22,28.7,6.7,No,Reattempted,3
ORD003050,2026-01-26,Coimbatore,TN,South,5.4,0.56,Standard,Prepaid,New,Shadowfax,High,Storm,43,50.3,7.3,No,Delivered,4
ORD003051,2025-12-06,Bhopal,MP,South,17.1,0.58,Standard,Prepaid,Returning,Ekart,High,Clear,17,21.3,4.3,No,Delivered,4
ORD003052,2026-01-27,Bangalore,KA,North,0.5,0.47,Standard,Prepaid,Returning,EcomExpress,Medium,Clear,16,17.2,1.2,No,Delivered,4
ORD003053,2025-12-23,Patna,BR,South,5.3,0.79,Standard,COD,VIP,Ekart,High,Clear,22,25.6,3.6,No,Delivered,3
ORD003054,2025-12-31,Ahmedabad,GJ,North,0.8,1.38,Standard,Prepaid,New,Delhivery,High,Clear,42,43.1,1.1,No,Delivered,5
ORD003055,2025-12-12,Patna,BR,West,0.5,2.69,Standard,COD,VIP,AmazonLogistics,High,Clear,42,43.9,1.9,No,Delivered,4
ORD003056,2025-12-24,Lucknow,UP,East,0.5,1.89,Standard,Prepaid,New,Ekart,Medium,Rain,21,24.9,3.9,No,Delivered,4
ORD003057,2026-01-07,Bhopal,MP,South,10.0,1.39,Express,Prepaid,VIP,BlueDart,High,Clear,17,21.3,4.3,No,Delivered,4
ORD003058,2026-01-05,Delhi,DL,South,2.2,1.14,Express,Prepaid,VIP,Delhivery,Medium,Rain,17,20.6,3.6,No,Delivered,4
ORD003059,2026-03-04,Ahmedabad,GJ,West,6.5,1.4,Standard,Prepaid,Returning,AmazonLogistics,Low,Rain,32,33.0,1.0,No,Delivered,5
ORD003060,2025-12-12,Chennai,TN,North,11.1,1.45,Standard,Prepaid,VIP,AmazonLogistics,Severe,Clear,15,21.0,6.0,No,Delivered,4
ORD003061,2026-01-17,Hyderabad,TG,Central,9.4,2.42,Standard,Prepaid,Returning,EcomExpress,Low,Storm,28,35.3,7.3,No,Delivered,4
ORD003062,2026-01-22,Kolkata,WB,South,9.2,1.09,Standard,COD,Returning,Shadowfax,Severe,Fog,31,39.7,8.7,No,Delivered,4
ORD003063,2026-03-04,Ahmedabad,GJ,North,12.4,1.29,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,14,17.3,3.3,No,Delivered,4
ORD003064,2026-02-17,Delhi,DL,North,13.9,0.86,Standard,Prepaid,New,EcomExpress,Severe,Storm,38,46.4,8.4,No,Delivered,4
ORD003065,2026-01-30,Coimbatore,TN,Central,2.5,1.18,Standard,Prepaid,New,XpressBees,Medium,Fog,25,28.8,3.8,No,RTO,3
ORD003066,2026-01-31,Indore,MP,North,9.4,0.95,Standard,Prepaid,New,BlueDart,High,Clear,23,25.6,2.6,No,Delivered,3
ORD003067,2026-02-25,Bhopal,MP,West,6.4,0.54,Standard,COD,Returning,Delhivery,High,Clear,42,45.7,3.7,No,Delivered,4
ORD003068,2025-12-06,Coimbatore,TN,North,6.9,1.87,Standard,COD,Returning,AmazonLogistics,Medium,Clear,42,45.4,3.4,No,Delivered,4
ORD003069,2026-02-14,Delhi,DL,North,1.5,2.7,Standard,COD,Returning,EcomExpress,Medium,Rain,21,25.8,4.8,No,Delivered,4
ORD003070,2025-12-29,Pune,MH,East,5.4,1.08,Standard,Prepaid,Returning,Ekart,Low,Heatwave,46,47.4,1.4,No,Delivered,5
ORD003071,2026-01-31,Jaipur,RJ,North,5.8,1.35,Express,COD,Returning,XpressBees,Medium,Clear,13,15.7,2.7,No,Delivered,4
ORD003072,2026-01-16,Lucknow,UP,North,13.2,1.85,Standard,COD,Returning,Shadowfax,Severe,Clear,35,41.2,6.2,No,Delivered,4
ORD003073,2026-01-16,Hyderabad,TG,South,2.9,1.01,Standard,Prepaid,VIP,BlueDart,Medium,Clear,37,37.4,0.4,No,Delivered,4
ORD003074,2026-02-25,Patna,BR,East,0.5,1.24,Express,Prepaid,New,BlueDart,High,Rain,15,17.3,2.3,No,Delivered,4
ORD003075,2026-02-23,Indore,MP,South,7.5,0.97,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,26,28.3,2.3,No,Delivered,4
ORD003076,2025-12-20,Coimbatore,TN,North,2.5,0.79,Standard,COD,New,DTDC,Medium,Clear,37,40.7,3.7,No,Delivered,4
ORD003077,2026-01-09,Delhi,DL,Central,6.9,1.51,Express,Prepaid,New,AmazonLogistics,Severe,Clear,12,15.5,3.5,No,Delivered,4
ORD003078,2025-12-11,Bhopal,MP,West,10.1,1.5,Express,Prepaid,New,BlueDart,Low,Rain,14,16.1,2.1,No,Delivered,5
ORD003079,2025-12-26,Hyderabad,TG,East,7.1,1.92,SameDay,Prepaid,New,EcomExpress,High,Clear,5,9.6,4.6,No,Delivered,4
ORD003080,2026-01-22,Jaipur,RJ,West,5.8,1.1,Express,Prepaid,VIP,Delhivery,Medium,Clear,12,13.0,1.0,No,Delivered,4
ORD003081,2025-12-26,Jaipur,RJ,West,6.9,0.54,Express,Prepaid,Returning,AmazonLogistics,Low,Clear,18,16.8,-1.2,Yes,Delivered,5
ORD003082,2026-01-24,Bhopal,MP,South,10.9,2.15,Standard,Prepaid,VIP,BlueDart,Medium,Clear,23,24.4,1.4,No,Delivered,5
ORD003083,2026-01-25,Chennai,TN,South,2.9,0.71,Standard,Prepaid,Returning,Shadowfax,High,Clear,24,28.4,4.4,No,NDR_Pending,3
ORD003084,2026-03-04,Hyderabad,TG,West,10.4,0.7,Standard,Prepaid,Returning,Shadowfax,Low,Clear,28,28.9,0.9,No,Delivered,5
ORD003085,2026-02-11,Kolkata,WB,West,3.5,0.8,Standard,COD,New,BlueDart,High,Rain,39,43.1,4.1,No,Delivered,4
ORD003086,2026-01-23,Ahmedabad,GJ,Central,9.9,0.39,Express,Prepaid,VIP,DTDC,High,Clear,15,18.5,3.5,No,Delivered,4
ORD003087,2025-12-17,Bangalore,KA,West,1.3,0.97,Standard,Prepaid,New,XpressBees,Low,Clear,36,35.3,-0.7,Yes,Delivered,5
ORD003088,2025-12-06,Bangalore,KA,South,9.7,1.6,Express,Prepaid,Returning,Ekart,Medium,Clear,14,14.8,0.8,No,Delivered,5
ORD003089,2026-02-15,Hyderabad,TG,South,7.1,0.85,Standard,Prepaid,VIP,Delhivery,Low,Clear,45,45.9,0.9,No,Delivered,5
ORD003090,2026-02-03,Lucknow,UP,West,7.9,2.47,Standard,COD,Returning,XpressBees,High,Clear,28,30.6,2.6,No,Delivered,5
ORD003091,2026-02-24,Kolkata,WB,South,11.3,2.38,Express,COD,Returning,Delhivery,Medium,Clear,18,20.6,2.6,No,Delivered,5
ORD003092,2025-12-23,Ahmedabad,GJ,East,4.2,1.88,Standard,Prepaid,New,AmazonLogistics,Low,Clear,39,39.4,0.4,No,Delivered,4
ORD003093,2026-01-23,Coimbatore,TN,West,7.4,0.35,Standard,Prepaid,Returning,XpressBees,Medium,Clear,14,16.7,2.7,No,Delivered,4
ORD003094,2026-02-17,Hyderabad,TG,North,8.7,2.61,Standard,Prepaid,New,BlueDart,Medium,Storm,43,48.0,5.0,No,Delivered,4
ORD003095,2026-01-05,Gurgaon,HR,West,6.3,0.96,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,25,26.1,1.1,No,Delivered,4
ORD003096,2026-01-14,Patna,BR,West,10.4,3.03,Standard,Prepaid,New,Shadowfax,Low,Clear,42,43.0,1.0,No,Delivered,4
ORD003097,2026-02-14,Bangalore,KA,East,8.8,0.77,Express,Prepaid,Returning,EcomExpress,Low,Heatwave,16,18.7,2.7,No,Delivered,3
ORD003098,2026-02-21,Kolkata,WB,South,5.2,1.02,Express,Prepaid,VIP,Shadowfax,Medium,Clear,14,16.4,2.4,No,Delivered,4
ORD003099,2026-01-17,Bangalore,KA,West,12.5,1.17,Express,Prepaid,Returning,Delhivery,High,Rain,15,20.5,5.5,No,Delivered,4
ORD003100,2025-12-20,Chennai,TN,South,9.7,0.63,Express,COD,Returning,Ekart,High,Clear,17,20.5,3.5,No,Delivered,5
ORD003101,2026-02-21,Ahmedabad,GJ,South,4.1,0.42,Express,Prepaid,Returning,DTDC,Medium,Rain,13,16.8,3.8,No,Delivered,4
ORD003102,2026-01-28,Delhi,DL,North,4.1,0.26,Standard,COD,New,AmazonLogistics,Medium,Heatwave,35,36.9,1.9,No,Delivered,4
ORD003103,2026-01-14,Mumbai,MH,East,6.6,6.5,Express,COD,Returning,AmazonLogistics,High,Clear,10,12.0,2.0,No,Delivered,4
ORD003104,2026-02-06,Jaipur,RJ,East,9.3,0.41,Express,Prepaid,New,AmazonLogistics,Low,Heatwave,12,13.9,1.9,No,Reattempted,4
ORD003105,2026-01-08,Coimbatore,TN,South,0.5,0.41,Standard,COD,Returning,BlueDart,Medium,Clear,39,40.3,1.3,No,Delivered,4
ORD003106,2025-12-08,Kolkata,WB,West,4.3,1.56,Standard,Prepaid,VIP,Delhivery,Medium,Rain,25,27.1,2.1,No,Delivered,5
ORD003107,2026-01-24,Chandigarh,CH,North,5.2,0.47,Express,Prepaid,Returning,BlueDart,Medium,Clear,17,17.5,0.5,No,Delivered,5
ORD003108,2026-01-17,Ahmedabad,GJ,West,1.7,0.42,SameDay,Prepaid,New,Ekart,Medium,Clear,6,7.1,1.1,No,Delivered,5
ORD003109,2026-02-27,Gurgaon,HR,South,3.4,0.2,SameDay,Prepaid,New,Ekart,Medium,Clear,7,6.7,-0.3,Yes,Delivered,4
ORD003110,2026-02-04,Hyderabad,TG,West,8.0,1.32,Standard,Prepaid,Returning,AmazonLogistics,Medium,Heatwave,28,29.3,1.3,No,Delivered,5
ORD003111,2026-02-26,Surat,GJ,North,5.5,0.58,Express,Prepaid,New,EcomExpress,Low,Rain,9,12.6,3.6,No,Delivered,3
ORD003112,2026-01-30,Patna,BR,West,5.9,1.63,Standard,COD,Returning,EcomExpress,Medium,Fog,43,47.1,4.1,No,Delivered,5
ORD003113,2026-01-10,Pune,MH,South,2.0,1.06,Express,COD,Returning,AmazonLogistics,Medium,Clear,8,8.3,0.3,No,NDR_Pending,4
ORD003114,2025-12-14,Gurgaon,HR,West,6.6,1.16,Express,Prepaid,Returning,Delhivery,Low,Clear,15,17.4,2.4,No,Delivered,4
ORD003115,2026-02-22,Ahmedabad,GJ,West,1.5,0.84,SameDay,Prepaid,Returning,XpressBees,High,Clear,5,8.3,3.3,No,Reattempted,5
ORD003116,2025-12-08,Lucknow,UP,North,13.3,0.94,SameDay,Prepaid,New,BlueDart,High,Clear,7,11.5,4.5,No,Delivered,5
ORD003117,2026-03-02,Nagpur,MH,South,14.5,0.65,Standard,COD,Returning,EcomExpress,Severe,Clear,19,24.7,5.7,No,Delivered,3
ORD003118,2025-12-24,Nagpur,MH,East,5.6,0.68,SameDay,Prepaid,New,DTDC,Medium,Heatwave,5,7.6,2.6,No,Delivered,4
ORD003119,2026-01-28,Mumbai,MH,West,3.0,0.57,Express,COD,New,Ekart,Medium,Fog,8,12.3,4.3,No,Delivered,5
ORD003120,2025-12-26,Chandigarh,CH,North,10.9,2.74,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,41,43.0,2.0,No,Delivered,4
ORD003121,2026-01-16,Nagpur,MH,South,9.9,0.87,Standard,Prepaid,New,Shadowfax,Severe,Clear,50,58.0,8.0,No,Delivered,4
ORD003122,2026-01-28,Noida,UP,South,15.0,0.28,Express,Prepaid,VIP,Shadowfax,Medium,Rain,16,20.8,4.8,No,Delivered,4
ORD003123,2026-02-11,Lucknow,UP,West,16.1,1.29,Standard,Prepaid,Returning,Ekart,Medium,Rain,21,27.3,6.3,No,Delivered,4
ORD003124,2025-12-07,Nagpur,MH,West,0.5,0.68,Standard,Prepaid,Returning,XpressBees,High,Rain,30,37.3,7.3,No,Delivered,4
ORD003125,2026-03-02,Jaipur,RJ,North,12.1,1.08,Standard,COD,New,Shadowfax,Low,Clear,32,36.4,4.4,No,Delivered,4
ORD003126,2025-12-29,Chandigarh,CH,West,6.6,0.94,Standard,Prepaid,Returning,DTDC,Medium,Clear,40,42.4,2.4,No,Delivered,3
ORD003127,2026-02-07,Bhopal,MP,West,9.7,2.7,Standard,Prepaid,Returning,EcomExpress,Medium,Clear,30,33.8,3.8,No,Delivered,4
ORD003128,2025-12-26,Gurgaon,HR,West,10.6,0.88,Express,Prepaid,New,Delhivery,High,Storm,19,26.5,7.5,No,Delivered,4
ORD003129,2026-03-03,Surat,GJ,North,10.4,1.8,Standard,Prepaid,Returning,AmazonLogistics,High,Rain,44,48.9,4.9,No,Delivered,5
ORD003130,2026-02-19,Patna,BR,South,11.5,1.69,Express,Prepaid,Returning,XpressBees,Medium,Heatwave,11,15.5,4.5,No,Delivered,4
